0	data9	399	1	
frame:138	1	object:1	78	46
frame:139	1	object:1	79	53
frame:140	1	object:1	79	53
frame:141	1	object:1	79	53
frame:142	1	object:1	79	51
frame:143	1	object:1	77	50
frame:144	1	object:1	76	49
frame:145	1	object:1	75	48
frame:146	1	object:1	74	47
frame:147	1	object:1	75	49
frame:148	1	object:1	82	59
frame:149	1	object:1	90	66
frame:150	1	object:1	94	66
frame:151	1	object:1	94	65
frame:152	1	object:1	92	64
frame:153	1	object:1	90	62
frame:154	1	object:1	89	61
frame:155	1	object:1	88	60
frame:156	1	object:1	86	59
frame:157	1	object:1	85	58
frame:158	1	object:1	83	57
frame:159	1	object:1	82	56
frame:160	1	object:1	80	55
frame:161	1	object:1	79	54
frame:162	1	object:1	77	53
frame:163	1	object:1	76	52
frame:164	1	object:1	75	51
frame:165	1	object:1	76	54
frame:166	1	object:1	85	64
frame:167	1	object:1	96	71
frame:168	1	object:1	104	72
frame:169	1	object:1	105	70
frame:170	1	object:1	104	70
frame:171	1	object:1	102	69
frame:172	1	object:1	101	68
frame:173	1	object:1	100	67
frame:174	1	object:1	98	65
frame:175	1	object:1	97	65
frame:176	1	object:1	96	64
frame:177	1	object:1	95	63
frame:178	1	object:1	93	62
frame:179	1	object:1	92	61
frame:180	1	object:1	91	60
frame:181	1	object:1	91	61
frame:182	1	object:1	93	68
frame:183	1	object:1	97	73
frame:184	1	object:1	99	74
frame:185	1	object:1	98	73
frame:186	1	object:1	97	72
frame:187	1	object:1	95	71
frame:188	1	object:1	94	70
frame:189	1	object:1	93	69
frame:190	1	object:1	92	69
frame:191	1	object:1	91	67
frame:192	1	object:1	90	67
frame:193	1	object:1	88	66
frame:194	1	object:1	87	65
frame:195	1	object:1	86	64
frame:196	1	object:1	84	63
frame:197	1	object:1	85	64
frame:198	1	object:1	89	72
frame:199	1	object:1	94	76
frame:200	1	object:1	96	77
frame:201	1	object:1	95	76
frame:202	1	object:1	94	75
frame:203	1	object:1	93	74
frame:204	1	object:1	91	73
frame:205	1	object:1	90	72
frame:206	1	object:1	89	72
frame:207	1	object:1	88	71
frame:208	1	object:1	87	70
frame:209	1	object:1	86	69
frame:210	1	object:1	85	68
frame:211	1	object:1	85	70
frame:212	1	object:1	91	78
frame:213	1	object:1	97	83
frame:214	1	object:1	100	83
frame:215	1	object:1	100	82
frame:216	1	object:1	98	81
frame:217	1	object:1	98	80
frame:218	1	object:1	96	80
frame:219	1	object:1	95	79
frame:220	1	object:1	94	78
frame:221	1	object:1	92	77
frame:222	1	object:1	91	76
frame:223	1	object:1	90	76
frame:224	1	object:1	89	75
frame:225	1	object:1	87	74
frame:226	1	object:1	86	73
frame:227	1	object:1	85	72
frame:228	1	object:1	84	71
frame:229	1	object:1	84	72
frame:230	1	object:1	89	75
frame:231	1	object:1	95	77
frame:232	1	object:1	99	77
frame:233	1	object:1	100	77
frame:234	1	object:1	99	76
frame:235	1	object:1	98	75
frame:236	1	object:1	98	75
frame:237	1	object:1	97	74
frame:238	1	object:1	96	73
frame:239	1	object:1	95	73
frame:240	1	object:1	94	72
frame:241	1	object:1	93	71
frame:242	1	object:1	92	70
frame:243	1	object:1	92	71
frame:244	1	object:1	93	77
frame:245	1	object:1	95	80
frame:246	1	object:1	95	80
frame:247	1	object:1	94	79
frame:248	1	object:1	92	79
frame:249	1	object:1	91	78
frame:250	1	object:1	91	77
frame:251	1	object:1	89	76
frame:252	1	object:1	88	75
frame:253	1	object:1	87	74
frame:254	1	object:1	86	74
frame:255	1	object:1	85	73
frame:256	1	object:1	84	72
frame:257	1	object:1	83	71
frame:258	1	object:1	82	71
frame:259	1	object:1	81	70
frame:260	1	object:1	80	69
frame:261	1	object:1	81	70
frame:262	1	object:1	87	75
frame:263	1	object:1	94	78
frame:264	1	object:1	98	79
frame:265	1	object:1	97	78
frame:266	1	object:1	96	77
frame:267	1	object:1	94	76
frame:268	1	object:1	94	75
frame:269	1	object:1	92	75
frame:270	1	object:1	91	74
frame:271	1	object:1	90	73
frame:272	1	object:1	89	72
frame:273	1	object:1	88	71
frame:274	1	object:1	87	70
frame:275	1	object:1	86	69
frame:276	1	object:1	85	68
frame:277	1	object:1	85	69
frame:278	1	object:1	91	75
frame:279	1	object:1	96	78
frame:280	1	object:1	98	78
frame:281	1	object:1	97	78
frame:282	1	object:1	86	67
frame:283	1	object:1	85	66
frame:284	1	object:1	85	66
frame:285	1	object:1	83	65
frame:286	1	object:1	84	65
frame:287	1	object:1	89	70
frame:288	1	object:1	93	74
frame:289	1	object:1	95	74
frame:290	1	object:1	94	73
frame:291	1	object:1	93	72
frame:292	1	object:1	92	71
frame:293	1	object:1	92	70
frame:294	1	object:1	90	70
frame:295	1	object:1	89	69
frame:296	1	object:1	89	68
frame:297	1	object:1	89	69
frame:298	1	object:1	93	75
frame:299	1	object:1	97	79
frame:300	1	object:1	99	80
frame:301	1	object:1	99	79
frame:302	1	object:1	98	79
frame:303	1	object:1	97	78
frame:304	1	object:1	96	77
frame:305	1	object:1	95	76
frame:306	1	object:1	94	75
frame:307	1	object:1	92	74
frame:308	1	object:1	92	74
frame:309	1	object:1	91	73
frame:310	1	object:1	90	72
frame:311	1	object:1	89	71
frame:312	1	object:1	88	70
frame:313	1	object:1	89	71
frame:314	1	object:1	93	75
frame:315	1	object:1	97	77
frame:316	1	object:1	100	77
frame:317	1	object:1	100	77
frame:318	1	object:1	98	75
frame:319	1	object:1	97	75
frame:320	1	object:1	96	74
frame:321	1	object:1	95	73
frame:322	1	object:1	95	73
frame:323	1	object:1	94	72
frame:324	1	object:1	93	71
frame:325	1	object:1	92	70
frame:326	1	object:1	92	69
frame:327	1	object:1	91	68
frame:328	1	object:1	90	67
frame:329	1	object:1	89	69
frame:330	1	object:1	91	77
frame:331	1	object:1	93	82
frame:332	1	object:1	94	82
frame:333	1	object:1	95	81
frame:334	1	object:1	94	80
frame:335	1	object:1	93	79
frame:336	1	object:1	92	79
frame:337	1	object:1	91	78
frame:338	1	object:1	90	77
frame:339	1	object:1	90	76
frame:340	1	object:1	88	75
frame:341	1	object:1	88	74
frame:342	1	object:1	86	74
frame:343	1	object:1	86	73
frame:344	1	object:1	85	72
frame:345	1	object:1	85	73
frame:346	1	object:1	89	76
frame:347	1	object:1	94	78
frame:348	1	object:1	97	78
frame:349	1	object:1	97	77
frame:350	1	object:1	96	77
frame:351	1	object:1	95	76
frame:352	1	object:1	94	76
frame:353	1	object:1	93	75
frame:354	1	object:1	93	74
frame:355	1	object:1	91	74
frame:356	1	object:1	91	73
frame:357	1	object:1	90	72
frame:358	1	object:1	89	72
frame:359	1	object:1	88	71
frame:360	1	object:1	87	70
frame:361	1	object:1	88	72
frame:362	1	object:1	94	80
frame:363	1	object:1	100	86
frame:364	1	object:1	103	86
frame:365	1	object:1	104	85
frame:366	1	object:1	103	84
frame:367	1	object:1	102	84
frame:368	1	object:1	102	83
frame:369	1	object:1	101	82
frame:370	1	object:1	100	82
frame:371	1	object:1	99	81
frame:372	1	object:1	98	80
frame:373	1	object:1	98	78
frame:374	1	object:1	96	78
frame:375	1	object:1	96	76
frame:376	1	object:1	95	75
frame:377	1	object:1	96	75
frame:378	1	object:1	99	78
frame:379	1	object:1	102	79
frame:380	1	object:1	104	79
frame:381	1	object:1	104	79
frame:382	1	object:1	102	78
frame:383	1	object:1	102	78
frame:384	1	object:1	102	77
frame:385	1	object:1	101	76
frame:386	1	object:1	101	75
frame:387	1	object:1	100	74
frame:388	1	object:1	99	73
frame:389	1	object:1	99	73
frame:390	1	object:1	98	72
frame:391	1	object:1	97	71
frame:392	1	object:1	96	71
frame:393	1	object:1	96	72
frame:394	1	object:1	96	76
frame:395	1	object:1	96	79
frame:396	1	object:1	96	78
frame:397	1	object:1	95	77
frame:398	1	object:1	95	76				
