0	data7	399	1	
frame:89	1	object:1	139	34
frame:90	1	object:1	139	33
frame:91	1	object:1	137	35
frame:92	1	object:1	137	45
frame:93	1	object:1	136	52
frame:94	1	object:1	135	51
frame:95	1	object:1	134	49
frame:96	1	object:1	132	48
frame:97	1	object:1	131	46
frame:98	1	object:1	129	45
frame:99	1	object:1	128	44
frame:100	1	object:1	127	42
frame:101	1	object:1	126	40
frame:102	1	object:1	124	39
frame:103	1	object:1	124	37
frame:104	1	object:1	121	36
frame:105	1	object:1	121	34
frame:106	1	object:1	119	33
frame:107	1	object:1	117	31
frame:108	1	object:1	116	30
frame:109	1	object:1	115	31
frame:110	1	object:1	115	42
frame:111	1	object:1	113	49
frame:112	1	object:1	112	49
frame:113	1	object:1	111	48
frame:114	1	object:1	111	46
frame:115	1	object:1	110	44
frame:116	1	object:1	110	43
frame:117	1	object:1	110	42
frame:118	1	object:1	109	40
frame:119	1	object:1	99	27
frame:120	1	object:1	98	26
frame:121	1	object:1	96	24
frame:122	1	object:1	95	23
frame:123	1	object:1	96	25
frame:124	1	object:1	101	35
frame:125	1	object:1	106	43
frame:126	1	object:1	108	44
frame:127	1	object:1	106	42
frame:128	1	object:1	105	41
frame:129	1	object:1	104	40
frame:130	1	object:1	102	38
frame:131	1	object:1	102	41
frame:132	1	object:1	105	52
frame:133	1	object:1	108	60
frame:134	1	object:1	109	60
frame:135	1	object:1	107	58
frame:136	1	object:1	107	57
frame:137	1	object:1	106	55
frame:138	1	object:1	104	54
frame:139	1	object:1	103	53
frame:140	1	object:1	102	51
frame:141	1	object:1	102	50
frame:142	1	object:1	101	49
frame:143	1	object:1	100	47
frame:144	1	object:1	98	46
frame:145	1	object:1	96	45
frame:146	1	object:1	95	43
frame:147	1	object:1	95	45
frame:148	1	object:1	101	53
frame:149	1	object:1	106	58
frame:150	1	object:1	108	58
frame:151	1	object:1	108	57
frame:152	1	object:1	106	56
frame:153	1	object:1	105	54
frame:154	1	object:1	103	53
frame:155	1	object:1	101	52
frame:156	1	object:1	100	51
frame:157	1	object:1	98	49
frame:158	1	object:1	97	48
frame:159	1	object:1	95	47
frame:160	1	object:1	93	45
frame:161	1	object:1	91	44
frame:162	1	object:1	90	43
frame:163	1	object:1	91	47
frame:164	1	object:1	97	61
frame:165	1	object:1	105	70
frame:166	1	object:1	109	71
frame:167	1	object:1	108	69
frame:168	1	object:1	106	67
frame:169	1	object:1	104	66
frame:170	1	object:1	103	65
frame:171	1	object:1	102	64
frame:172	1	object:1	100	63
frame:173	1	object:1	98	61
frame:174	1	object:1	97	60
frame:175	1	object:1	95	59
frame:176	1	object:1	94	58
frame:177	1	object:1	92	57
frame:178	1	object:1	90	55
frame:179	1	object:1	89	56
frame:180	1	object:1	91	62
frame:181	1	object:1	93	66
frame:182	1	object:1	93	66
frame:183	1	object:1	92	65
frame:184	1	object:1	90	64
frame:185	1	object:1	88	63
frame:186	1	object:1	87	62
frame:187	1	object:1	85	60
frame:188	1	object:1	84	59
frame:189	1	object:1	83	58
frame:190	1	object:1	81	57
frame:191	1	object:1	80	56
frame:192	1	object:1	79	55
frame:193	1	object:1	78	54
frame:194	1	object:1	76	53
frame:195	1	object:1	76	55
frame:196	1	object:1	80	66
frame:197	1	object:1	85	73
frame:198	1	object:1	87	73
frame:199	1	object:1	85	72
frame:200	1	object:1	83	70
frame:201	1	object:1	82	70
frame:202	1	object:1	80	68
frame:203	1	object:1	79	67
frame:204	1	object:1	77	66
frame:205	1	object:1	75	65
frame:206	1	object:1	73	63
frame:207	1	object:1	71	62
frame:208	1	object:1	70	61
frame:209	1	object:1	68	61
frame:210	1	object:1	67	60
frame:211	1	object:1	67	61
frame:212	1	object:1	72	69
frame:213	1	object:1	78	74
frame:214	1	object:1	83	74
frame:215	1	object:1	84	73
frame:216	1	object:1	82	72
frame:217	1	object:1	80	71
frame:218	1	object:1	79	70
frame:219	1	object:1	77	70
frame:220	1	object:1	75	68
frame:221	1	object:1	74	68
frame:222	1	object:1	72	67
frame:223	1	object:1	71	66
frame:224	1	object:1	69	65
frame:225	1	object:1	67	64
frame:226	1	object:1	66	63
frame:227	1	object:1	68	65
frame:228	1	object:1	79	73
frame:229	1	object:1	93	79
frame:230	1	object:1	101	78
frame:231	1	object:1	99	78
frame:232	1	object:1	96	77
frame:233	1	object:1	94	76
frame:234	1	object:1	92	75
frame:235	1	object:1	89	74
frame:236	1	object:1	88	73
frame:237	1	object:1	86	73
frame:238	1	object:1	84	72
frame:239	1	object:1	82	71
frame:240	1	object:1	80	71
frame:241	1	object:1	78	70
frame:242	1	object:1	75	69
frame:243	1	object:1	75	70
frame:244	1	object:1	75	73
frame:245	1	object:1	74	75
frame:246	1	object:1	74	75
frame:247	1	object:1	74	74
frame:248	1	object:1	73	74
frame:249	1	object:1	73	74
frame:250	1	object:1	73	73
frame:251	1	object:1	72	73
frame:252	1	object:1	71	72
frame:253	1	object:1	69	72
frame:254	1	object:1	68	71
frame:255	1	object:1	67	71
frame:256	1	object:1	65	70
frame:257	1	object:1	64	69
frame:258	1	object:1	62	69
frame:259	1	object:1	61	68
frame:260	1	object:1	59	68
frame:261	1	object:1	62	70
frame:262	1	object:1	76	79
frame:263	1	object:1	92	86
frame:264	1	object:1	73	76
frame:265	1	object:1	71	75
frame:266	1	object:1	69	74
frame:267	1	object:1	69	75
frame:268	1	object:1	74	79
frame:269	1	object:1	79	83
frame:270	1	object:1	83	83
frame:271	1	object:1	84	83
frame:272	1	object:1	83	83
frame:273	1	object:1	83	83
frame:274	1	object:1	82	82
frame:275	1	object:1	81	81
frame:276	1	object:1	81	81
frame:277	1	object:1	81	81
frame:278	1	object:1	83	85
frame:279	1	object:1	84	88
frame:280	1	object:1	85	88
frame:281	1	object:1	82	87
frame:282	1	object:1	82	86
frame:283	1	object:1	81	86
frame:284	1	object:1	79	85
frame:285	1	object:1	78	84
frame:286	1	object:1	76	84
frame:287	1	object:1	75	83
frame:288	1	object:1	73	82
frame:289	1	object:1	72	82
frame:290	1	object:1	71	81
frame:291	1	object:1	69	80
frame:292	1	object:1	68	80
frame:293	1	object:1	69	81
frame:294	1	object:1	78	82
frame:295	1	object:1	87	84
frame:296	1	object:1	91	85
frame:297	1	object:1	90	84
frame:298	1	object:1	89	84
frame:299	1	object:1	88	83
frame:300	1	object:1	86	83
frame:301	1	object:1	85	82
frame:302	1	object:1	83	81
frame:303	1	object:1	82	81
frame:304	1	object:1	81	80
frame:305	1	object:1	79	80
frame:306	1	object:1	78	79
frame:307	1	object:1	77	78
frame:308	1	object:1	75	78
frame:309	1	object:1	76	79
frame:310	1	object:1	80	85
frame:311	1	object:1	85	88
frame:312	1	object:1	87	88
frame:313	1	object:1	87	87
frame:314	1	object:1	87	87
frame:315	1	object:1	86	86
frame:316	1	object:1	86	86
frame:317	1	object:1	85	85
frame:318	1	object:1	84	84
frame:319	1	object:1	83	83
frame:320	1	object:1	83	83
frame:321	1	object:1	81	82
frame:322	1	object:1	80	81
frame:323	1	object:1	79	81
frame:324	1	object:1	78	80
frame:325	1	object:1	78	81
frame:326	1	object:1	86	84
frame:327	1	object:1	93	86
frame:328	1	object:1	95	86
frame:329	1	object:1	94	85
frame:330	1	object:1	93	85
frame:331	1	object:1	91	84
frame:332	1	object:1	90	84
frame:333	1	object:1	89	84
frame:334	1	object:1	88	82
frame:335	1	object:1	87	82
frame:336	1	object:1	85	81
frame:337	1	object:1	85	80
frame:338	1	object:1	84	80
frame:339	1	object:1	82	79
frame:340	1	object:1	81	78
frame:341	1	object:1	81	79
frame:342	1	object:1	83	84
frame:343	1	object:1	85	87
frame:344	1	object:1	87	87
frame:345	1	object:1	86	86
frame:346	1	object:1	85	86
frame:347	1	object:1	84	85
frame:348	1	object:1	83	84
frame:349	1	object:1	82	84
frame:350	1	object:1	81	83
frame:351	1	object:1	79	82
frame:352	1	object:1	79	82
frame:353	1	object:1	78	81
frame:354	1	object:1	76	80
frame:355	1	object:1	75	79
frame:356	1	object:1	74	79
frame:357	1	object:1	75	79
frame:358	1	object:1	82	81
frame:359	1	object:1	89	83
frame:360	1	object:1	94	84
frame:361	1	object:1	95	83
frame:362	1	object:1	93	82
frame:363	1	object:1	93	81
frame:364	1	object:1	91	81
frame:365	1	object:1	90	80
frame:366	1	object:1	88	79
frame:367	1	object:1	88	79
frame:368	1	object:1	86	78
frame:369	1	object:1	85	77
frame:370	1	object:1	84	77
frame:371	1	object:1	83	76
frame:372	1	object:1	82	75
frame:373	1	object:1	82	76
frame:374	1	object:1	85	81
frame:375	1	object:1	88	84
frame:376	1	object:1	91	83
frame:377	1	object:1	92	82
frame:378	1	object:1	93	82
frame:379	1	object:1	93	82
frame:380	1	object:1	91	80
frame:381	1	object:1	91	79
frame:382	1	object:1	91	79
frame:383	1	object:1	91	78
frame:384	1	object:1	90	77
frame:385	1	object:1	88	76
frame:386	1	object:1	88	75
frame:387	1	object:1	87	74
frame:388	1	object:1	86	74
frame:389	1	object:1	87	74
frame:390	1	object:1	94	78
frame:391	1	object:1	101	79
frame:392	1	object:1	101	80
frame:393	1	object:1	101	79
frame:394	1	object:1	100	79
frame:395	1	object:1	99	78
frame:396	1	object:1	98	77
frame:397	1	object:1	98	76
frame:398	1	object:1	98	76		
