0	data3	745	1	
frame:260	1	object:1	92	86
frame:261	1	object:1	92	85
frame:262	1	object:1	93	86
frame:263	1	object:1	93	92
frame:264	1	object:1	96	95
frame:265	1	object:1	96	95
frame:266	1	object:1	98	95
frame:267	1	object:1	98	95
frame:268	1	object:1	99	94
frame:269	1	object:1	99	94
frame:270	1	object:1	99	94
frame:271	1	object:1	100	93
frame:272	1	object:1	99	93
frame:273	1	object:1	99	93
frame:274	1	object:1	99	93
frame:275	1	object:1	99	92
frame:276	1	object:1	99	92
frame:277	1	object:1	99	92
frame:278	1	object:1	99	92
frame:279	1	object:1	99	92
frame:280	1	object:1	99	92
frame:281	1	object:1	99	92
frame:282	1	object:1	99	92
frame:283	1	object:1	99	92
frame:284	1	object:1	99	92
frame:285	1	object:1	99	92
frame:286	1	object:1	99	92
frame:287	1	object:1	99	92
frame:288	1	object:1	99	92
frame:289	1	object:1	99	92
frame:290	1	object:1	99	92
frame:291	1	object:1	99	92
frame:292	1	object:1	99	92
frame:293	1	object:1	99	91
frame:294	1	object:1	99	92
frame:295	1	object:1	101	94
frame:296	1	object:1	102	97
frame:297	1	object:1	103	97
frame:298	1	object:1	103	97
frame:299	1	object:1	103	96
frame:300	1	object:1	103	96
frame:301	1	object:1	103	95
frame:302	1	object:1	103	95
frame:303	1	object:1	102	95
frame:304	1	object:1	102	95
frame:305	1	object:1	102	94
frame:306	1	object:1	102	94
frame:307	1	object:1	102	94
frame:308	1	object:1	102	94
frame:309	1	object:1	102	93
frame:310	1	object:1	102	93
frame:311	1	object:1	102	94
frame:312	1	object:1	102	94
frame:313	1	object:1	102	93
frame:314	1	object:1	102	93
frame:315	1	object:1	102	94
frame:316	1	object:1	102	94
frame:317	1	object:1	102	94
frame:318	1	object:1	102	94
frame:319	1	object:1	102	94
frame:320	1	object:1	102	94
frame:321	1	object:1	102	93
frame:322	1	object:1	102	93
frame:323	1	object:1	101	93
frame:324	1	object:1	101	93
frame:325	1	object:1	101	93
frame:326	1	object:1	101	93
frame:327	1	object:1	101	95
frame:328	1	object:1	101	96
frame:329	1	object:1	101	96
frame:330	1	object:1	100	96
frame:331	1	object:1	101	97
frame:332	1	object:1	101	96
frame:333	1	object:1	101	95
frame:334	1	object:1	101	96
frame:335	1	object:1	101	96
frame:336	1	object:1	101	95
frame:337	1	object:1	100	95
frame:338	1	object:1	100	95
frame:339	1	object:1	100	94
frame:340	1	object:1	99	94
frame:341	1	object:1	99	94
frame:342	1	object:1	99	94
frame:343	1	object:1	100	95
frame:344	1	object:1	102	95
frame:345	1	object:1	102	95
frame:346	1	object:1	102	95
frame:347	1	object:1	102	94
frame:348	1	object:1	102	94
frame:349	1	object:1	102	94
frame:350	1	object:1	102	94
frame:351	1	object:1	102	94
frame:352	1	object:1	101	93
frame:353	1	object:1	101	93
frame:354	1	object:1	101	93
frame:355	1	object:1	101	93
frame:356	1	object:1	101	92
frame:357	1	object:1	101	92
frame:358	1	object:1	101	93
frame:359	1	object:1	102	96
frame:360	1	object:1	102	98
frame:361	1	object:1	103	98
frame:362	1	object:1	102	98
frame:363	1	object:1	102	98
frame:364	1	object:1	101	93
frame:365	1	object:1	101	93
frame:366	1	object:1	101	94
frame:367	1	object:1	101	92
frame:368	1	object:1	100	93
frame:369	1	object:1	101	92
frame:370	1	object:1	101	92
frame:371	1	object:1	101	93
frame:372	1	object:1	101	93
frame:373	1	object:1	101	93
frame:374	1	object:1	101	93
frame:375	1	object:1	101	93
frame:376	1	object:1	101	93
frame:377	1	object:1	100	93
frame:378	1	object:1	119	94
frame:379	1	object:1	118	96
frame:380	1	object:1	119	97
frame:381	1	object:1	118	97
frame:382	1	object:1	118	96
frame:383	1	object:1	117	97
frame:384	1	object:1	117	96
frame:385	1	object:1	117	96
frame:386	1	object:1	115	96
frame:387	1	object:1	114	95
frame:388	1	object:1	113	96
frame:389	1	object:1	111	95
frame:390	1	object:1	110	95
frame:391	1	object:1	109	95
frame:392	1	object:1	108	94
frame:393	1	object:1	108	95
frame:394	1	object:1	107	96
frame:395	1	object:1	105	96
frame:396	1	object:1	104	97
frame:397	1	object:1	103	96
frame:398	1	object:1	102	97
frame:399	1	object:1	102	96
frame:400	1	object:1	102	95
frame:401	1	object:1	102	95
frame:402	1	object:1	102	95
frame:403	1	object:1	101	95
frame:404	1	object:1	101	95
frame:405	1	object:1	100	95
frame:406	1	object:1	100	95
frame:407	1	object:1	100	94
frame:408	1	object:1	100	94
frame:409	1	object:1	100	94
frame:410	1	object:1	99	97
frame:411	1	object:1	100	98
frame:412	1	object:1	100	98
frame:413	1	object:1	100	98
frame:414	1	object:1	99	98
frame:415	1	object:1	99	98
frame:416	1	object:1	100	98
frame:417	1	object:1	99	97
frame:418	1	object:1	99	97
frame:419	1	object:1	99	96
frame:420	1	object:1	100	97
frame:421	1	object:1	100	96
frame:422	1	object:1	99	96
frame:423	1	object:1	99	95
frame:424	1	object:1	100	95
frame:425	1	object:1	99	96
frame:426	1	object:1	99	96
frame:427	1	object:1	100	97
frame:428	1	object:1	100	97
frame:429	1	object:1	100	97
frame:430	1	object:1	100	97
frame:431	1	object:1	100	97
frame:432	1	object:1	100	97
frame:433	1	object:1	100	96
frame:434	1	object:1	101	96
frame:435	1	object:1	100	95
frame:436	1	object:1	100	95
frame:437	1	object:1	101	95
frame:438	1	object:1	100	95
frame:439	1	object:1	100	94
frame:440	1	object:1	99	94
frame:441	1	object:1	100	94
frame:442	1	object:1	100	96
frame:443	1	object:1	101	97
frame:444	1	object:1	100	98
frame:445	1	object:1	100	98
frame:446	1	object:1	101	98
frame:447	1	object:1	101	97
frame:448	1	object:1	101	96
frame:449	1	object:1	101	96
frame:450	1	object:1	101	97
frame:451	1	object:1	101	96
frame:452	1	object:1	102	96
frame:453	1	object:1	102	96
frame:454	1	object:1	102	95
frame:455	1	object:1	102	95
frame:456	1	object:1	102	95
frame:457	1	object:1	102	96
frame:458	1	object:1	102	96
frame:459	1	object:1	102	98
frame:460	1	object:1	103	98
frame:461	1	object:1	102	97
frame:462	1	object:1	102	97
frame:463	1	object:1	102	97
frame:464	1	object:1	102	96
frame:465	1	object:1	102	97
frame:466	1	object:1	102	96
frame:467	1	object:1	102	96
frame:468	1	object:1	102	95
frame:469	1	object:1	102	95
frame:470	1	object:1	102	95
frame:471	1	object:1	101	95
frame:472	1	object:1	101	95
frame:473	1	object:1	101	95
frame:474	1	object:1	101	97
frame:475	1	object:1	100	98
frame:476	1	object:1	99	94
frame:477	1	object:1	99	94
frame:478	1	object:1	99	95
frame:479	1	object:1	99	94
frame:480	1	object:1	99	95
frame:481	1	object:1	99	94
frame:482	1	object:1	99	95
frame:483	1	object:1	98	95
frame:484	1	object:1	99	95
frame:485	1	object:1	99	95
frame:486	1	object:1	98	95
frame:487	1	object:1	98	96
frame:488	1	object:1	98	97
frame:489	1	object:1	98	98
frame:490	1	object:1	98	98
frame:491	1	object:1	98	97
frame:492	1	object:1	98	98
frame:493	1	object:1	98	98
frame:494	1	object:1	98	98
frame:495	1	object:1	98	96
frame:496	1	object:1	97	96
frame:497	1	object:1	97	96
frame:498	1	object:1	98	97
frame:499	1	object:1	98	96
frame:500	1	object:1	98	96
frame:501	1	object:1	98	96
frame:502	1	object:1	98	95
frame:503	1	object:1	98	96
frame:504	1	object:1	99	98
frame:505	1	object:1	99	99
frame:506	1	object:1	99	99
frame:507	1	object:1	99	99
frame:508	1	object:1	99	99
frame:509	1	object:1	99	98
frame:510	1	object:1	99	98
frame:511	1	object:1	99	98
frame:512	1	object:1	99	97
frame:513	1	object:1	99	97
frame:514	1	object:1	98	97
frame:515	1	object:1	98	97
frame:516	1	object:1	98	97
frame:517	1	object:1	98	97
frame:518	1	object:1	97	97
frame:519	1	object:1	98	97
frame:520	1	object:1	98	98
frame:521	1	object:1	98	99
frame:522	1	object:1	99	101
frame:523	1	object:1	98	100
frame:524	1	object:1	99	100
frame:525	1	object:1	99	100
frame:526	1	object:1	99	100
frame:527	1	object:1	99	100
frame:528	1	object:1	99	100
frame:529	1	object:1	98	99
frame:530	1	object:1	99	99
frame:531	1	object:1	100	98
frame:532	1	object:1	99	98
frame:533	1	object:1	99	99
frame:534	1	object:1	99	98
frame:535	1	object:1	100	99
frame:536	1	object:1	100	99
frame:537	1	object:1	100	99
frame:538	1	object:1	100	99
frame:539	1	object:1	101	99
frame:540	1	object:1	101	100
frame:541	1	object:1	100	99
frame:542	1	object:1	101	99
frame:543	1	object:1	101	99
frame:544	1	object:1	101	98
frame:545	1	object:1	101	99
frame:546	1	object:1	101	98
frame:547	1	object:1	101	98
frame:548	1	object:1	101	98
frame:549	1	object:1	100	98
frame:550	1	object:1	100	98
frame:551	1	object:1	101	99
frame:552	1	object:1	100	100
frame:553	1	object:1	100	100
frame:554	1	object:1	100	101
frame:555	1	object:1	100	100
frame:556	1	object:1	100	101
frame:557	1	object:1	100	100
frame:558	1	object:1	99	100
frame:559	1	object:1	99	100
frame:560	1	object:1	99	100
frame:561	1	object:1	99	100
frame:562	1	object:1	99	100
frame:563	1	object:1	99	99
frame:564	1	object:1	99	100
frame:565	1	object:1	99	99
frame:566	1	object:1	99	99
frame:567	1	object:1	99	99
frame:568	1	object:1	99	99
frame:569	1	object:1	99	99
frame:570	1	object:1	99	99
frame:571	1	object:1	99	99
frame:572	1	object:1	99	99
frame:573	1	object:1	99	99
frame:574	1	object:1	99	99
frame:575	1	object:1	99	99
frame:576	1	object:1	99	99
frame:577	1	object:1	99	99
frame:578	1	object:1	99	98
frame:579	1	object:1	99	98
frame:580	1	object:1	99	98
frame:581	1	object:1	99	98
frame:582	1	object:1	98	98
frame:583	1	object:1	98	98
frame:584	1	object:1	99	100
frame:585	1	object:1	99	100
frame:586	1	object:1	99	101
frame:587	1	object:1	99	101
frame:588	1	object:1	99	101
frame:589	1	object:1	99	100
frame:590	1	object:1	99	100
frame:591	1	object:1	99	100
frame:592	1	object:1	99	100
frame:593	1	object:1	99	100
frame:594	1	object:1	99	100
frame:595	1	object:1	99	100
frame:596	1	object:1	100	100
frame:597	1	object:1	100	100
frame:598	1	object:1	100	100
frame:599	1	object:1	101	100
frame:600	1	object:1	100	100
frame:601	1	object:1	101	101
frame:602	1	object:1	101	100
frame:603	1	object:1	100	100
frame:604	1	object:1	101	101
frame:605	1	object:1	101	100
frame:606	1	object:1	100	100
frame:607	1	object:1	101	100
frame:608	1	object:1	101	100
frame:609	1	object:1	101	100
frame:610	1	object:1	101	100
frame:611	1	object:1	102	100
frame:612	1	object:1	102	99
frame:613	1	object:1	102	99
frame:614	1	object:1	102	98
frame:615	1	object:1	102	100
frame:616	1	object:1	102	100
frame:617	1	object:1	102	101
frame:618	1	object:1	101	101
frame:619	1	object:1	101	101
frame:620	1	object:1	101	101
frame:621	1	object:1	101	100
frame:622	1	object:1	101	100
frame:623	1	object:1	101	100
frame:624	1	object:1	99	99
frame:625	1	object:1	99	99
frame:626	1	object:1	99	99
frame:627	1	object:1	99	98
frame:628	1	object:1	99	99
frame:629	1	object:1	99	98
frame:630	1	object:1	99	99
frame:631	1	object:1	98	99
frame:632	1	object:1	98	99
frame:633	1	object:1	99	100
frame:634	1	object:1	99	100
frame:635	1	object:1	99	99
frame:636	1	object:1	99	99
frame:637	1	object:1	99	99
frame:638	1	object:1	99	100
frame:639	1	object:1	98	100
frame:640	1	object:1	99	100
frame:641	1	object:1	99	100
frame:642	1	object:1	98	100
frame:643	1	object:1	98	100
frame:644	1	object:1	98	100
frame:645	1	object:1	98	100
frame:646	1	object:1	97	101
frame:647	1	object:1	98	100
frame:648	1	object:1	98	100
frame:649	1	object:1	98	100
frame:650	1	object:1	97	100
frame:651	1	object:1	98	100
frame:652	1	object:1	98	100
frame:653	1	object:1	98	100
frame:654	1	object:1	97	100
frame:655	1	object:1	98	100
frame:656	1	object:1	99	100
frame:657	1	object:1	99	100
frame:658	1	object:1	99	100
frame:659	1	object:1	100	100
frame:660	1	object:1	100	100
frame:661	1	object:1	100	100
frame:662	1	object:1	101	100
frame:663	1	object:1	101	100
frame:664	1	object:1	100	100
frame:665	1	object:1	100	100
frame:666	1	object:1	100	99
frame:667	1	object:1	100	100
frame:668	1	object:1	100	99
frame:669	1	object:1	100	100
frame:670	1	object:1	100	101
frame:671	1	object:1	100	102
frame:672	1	object:1	100	102
frame:673	1	object:1	100	102
frame:674	1	object:1	99	102
frame:675	1	object:1	99	102
frame:676	1	object:1	99	102
frame:677	1	object:1	99	102
frame:678	1	object:1	99	101
frame:679	1	object:1	99	101
frame:680	1	object:1	100	101
frame:681	1	object:1	99	101
frame:682	1	object:1	99	101
frame:683	1	object:1	99	101
frame:684	1	object:1	99	100
frame:685	1	object:1	99	100
frame:686	1	object:1	99	101
frame:687	1	object:1	99	100
frame:688	1	object:1	99	101
frame:689	1	object:1	99	101
frame:690	1	object:1	99	101
frame:691	1	object:1	99	101
frame:692	1	object:1	99	102
frame:693	1	object:1	99	101
frame:694	1	object:1	99	101
frame:695	1	object:1	100	101
frame:696	1	object:1	100	100
frame:697	1	object:1	99	100
frame:698	1	object:1	99	100
frame:699	1	object:1	99	100
frame:700	1	object:1	99	100
frame:701	1	object:1	99	101
frame:702	1	object:1	99	101
frame:703	1	object:1	99	102
frame:704	1	object:1	99	103
frame:705	1	object:1	99	102
frame:706	1	object:1	99	102
frame:707	1	object:1	99	102
frame:708	1	object:1	99	102
frame:709	1	object:1	99	102
frame:710	1	object:1	98	102
frame:711	1	object:1	98	101
frame:712	1	object:1	98	101
frame:713	1	object:1	98	101
frame:714	1	object:1	98	102
frame:715	1	object:1	97	101
frame:716	1	object:1	98	101
frame:717	1	object:1	98	100
frame:718	1	object:1	98	100
frame:719	1	object:1	98	100
frame:720	1	object:1	98	100
frame:721	1	object:1	97	100
frame:722	1	object:1	98	100
frame:723	1	object:1	97	100
frame:724	1	object:1	97	100
frame:725	1	object:1	97	100
frame:726	1	object:1	97	99
frame:727	1	object:1	97	99
frame:728	1	object:1	97	99
frame:729	1	object:1	97	99
frame:730	1	object:1	97	99
frame:731	1	object:1	96	98
frame:732	1	object:1	97	99
frame:733	1	object:1	97	99
frame:734	1	object:1	98	100
frame:735	1	object:1	98	101
frame:736	1	object:1	98	101
frame:737	1	object:1	98	101
frame:738	1	object:1	98	101
frame:739	1	object:1	98	102
frame:740	1	object:1	98	101
frame:741	1	object:1	98	101
frame:742	1	object:1	98	101
frame:743	1	object:1	97	101
frame:744	1	object:1	97	101
