0	data5	3000	1	
frame:184	1	object:1	70	114
frame:185	1	object:1	70	114
frame:186	1	object:1	69	113
frame:187	1	object:1	68	113
frame:188	1	object:1	67	113
frame:189	1	object:1	67	113
frame:190	1	object:1	67	113
frame:191	1	object:1	69	113
frame:192	1	object:1	66	113
frame:193	1	object:1	65	113
frame:194	1	object:1	64	113
frame:195	1	object:1	64	113
frame:196	1	object:1	64	113
frame:197	1	object:1	65	113
frame:198	1	object:1	67	113
frame:199	1	object:1	69	113
frame:200	1	object:1	70	113
frame:201	1	object:1	70	113
frame:202	1	object:1	69	113
frame:203	1	object:1	69	113
frame:204	1	object:1	68	113
frame:205	1	object:1	68	113
frame:206	1	object:1	69	113
frame:207	1	object:1	73	113
frame:208	1	object:1	77	113
frame:209	1	object:1	79	113
frame:210	1	object:1	78	113
frame:211	1	object:1	78	113
frame:212	1	object:1	77	113
frame:213	1	object:1	76	113
frame:214	1	object:1	76	113
frame:215	1	object:1	75	113
frame:216	1	object:1	74	113
frame:217	1	object:1	73	113
frame:218	1	object:1	73	113
frame:219	1	object:1	72	113
frame:220	1	object:1	71	113
frame:221	1	object:1	71	113
frame:222	1	object:1	70	113
frame:223	1	object:1	71	113
frame:224	1	object:1	72	113
frame:225	1	object:1	73	113
frame:226	1	object:1	74	113
frame:227	1	object:1	74	113
frame:228	1	object:1	74	113
frame:229	1	object:1	73	113
frame:230	1	object:1	73	113
frame:231	1	object:1	72	113
frame:232	1	object:1	72	113
frame:233	1	object:1	71	113
frame:234	1	object:1	70	113
frame:235	1	object:1	70	113
frame:236	1	object:1	69	113
frame:237	1	object:1	68	113
frame:238	1	object:1	68	113
frame:239	1	object:1	71	113
frame:240	1	object:1	73	113
frame:241	1	object:1	74	113
frame:242	1	object:1	74	114
frame:243	1	object:1	74	114
frame:244	1	object:1	74	114
frame:245	1	object:1	73	114
frame:246	1	object:1	73	114
frame:247	1	object:1	73	114
frame:248	1	object:1	72	114
frame:249	1	object:1	72	114
frame:250	1	object:1	71	114
frame:251	1	object:1	70	114
frame:252	1	object:1	70	114
frame:253	1	object:1	69	114
frame:254	1	object:1	69	114
frame:255	1	object:1	71	114
frame:256	1	object:1	74	114
frame:257	1	object:1	76	114
frame:258	1	object:1	76	114
frame:259	1	object:1	76	114
frame:260	1	object:1	76	114
frame:261	1	object:1	75	114
frame:262	1	object:1	75	115
frame:263	1	object:1	74	115
frame:264	1	object:1	73	115
frame:265	1	object:1	73	115
frame:266	1	object:1	72	115
frame:267	1	object:1	72	115
frame:268	1	object:1	71	115
frame:269	1	object:1	70	115
frame:270	1	object:1	70	114
frame:271	1	object:1	72	114
frame:272	1	object:1	74	114
frame:273	1	object:1	76	114
frame:274	1	object:1	76	114
frame:275	1	object:1	76	114
frame:276	1	object:1	76	114
frame:277	1	object:1	76	114
frame:278	1	object:1	75	114
frame:279	1	object:1	75	114
frame:280	1	object:1	74	114
frame:281	1	object:1	73	114
frame:282	1	object:1	73	114
frame:283	1	object:1	72	114
frame:284	1	object:1	72	114
frame:285	1	object:1	71	114
frame:286	1	object:1	71	114
frame:287	1	object:1	73	114
frame:288	1	object:1	75	114
frame:289	1	object:1	77	114
frame:290	1	object:1	77	114
frame:291	1	object:1	77	114
frame:292	1	object:1	77	115
frame:293	1	object:1	77	115
frame:294	1	object:1	76	115
frame:295	1	object:1	76	115
frame:296	1	object:1	75	115
frame:297	1	object:1	75	115
frame:298	1	object:1	74	115
frame:299	1	object:1	74	115
frame:300	1	object:1	73	115
frame:301	1	object:1	72	115
frame:302	1	object:1	73	114
frame:303	1	object:1	75	114
frame:304	1	object:1	77	114
frame:305	1	object:1	79	114
frame:306	1	object:1	79	114
frame:307	1	object:1	79	114
frame:308	1	object:1	78	114
frame:309	1	object:1	78	114
frame:310	1	object:1	78	113
frame:311	1	object:1	78	113
frame:312	1	object:1	78	114
frame:313	1	object:1	77	114
frame:314	1	object:1	76	114
frame:315	1	object:1	76	114
frame:316	1	object:1	75	114
frame:317	1	object:1	75	114
frame:318	1	object:1	75	114
frame:319	1	object:1	76	114
frame:320	1	object:1	77	114
frame:321	1	object:1	78	114
frame:322	1	object:1	78	114
frame:323	1	object:1	78	114
frame:324	1	object:1	78	114
frame:325	1	object:1	78	114
frame:326	1	object:1	78	114
frame:327	1	object:1	77	114
frame:328	1	object:1	77	114
frame:329	1	object:1	76	114
frame:330	1	object:1	76	114
frame:331	1	object:1	75	114
frame:332	1	object:1	75	114
frame:333	1	object:1	74	114
frame:334	1	object:1	75	114
frame:335	1	object:1	76	114
frame:336	1	object:1	79	114
frame:337	1	object:1	81	114
frame:338	1	object:1	81	114
frame:339	1	object:1	81	114
frame:340	1	object:1	81	114
frame:341	1	object:1	75	115
frame:342	1	object:1	75	115
frame:343	1	object:1	74	115
frame:344	1	object:1	74	115
frame:345	1	object:1	74	115
frame:346	1	object:1	75	115
frame:347	1	object:1	76	115
frame:348	1	object:1	77	115
frame:349	1	object:1	78	115
frame:350	1	object:1	78	115
frame:351	1	object:1	78	115
frame:352	1	object:1	77	115
frame:353	1	object:1	77	115
frame:354	1	object:1	78	115
frame:355	1	object:1	81	115
frame:356	1	object:1	85	116
frame:357	1	object:1	88	116
frame:358	1	object:1	88	116
frame:359	1	object:1	88	116
frame:360	1	object:1	87	116
frame:361	1	object:1	87	116
frame:362	1	object:1	86	116
frame:363	1	object:1	86	116
frame:364	1	object:1	85	116
frame:365	1	object:1	85	116
frame:366	1	object:1	85	116
frame:367	1	object:1	84	116
frame:368	1	object:1	84	116
frame:369	1	object:1	83	116
frame:370	1	object:1	83	116
frame:371	1	object:1	83	116
frame:372	1	object:1	83	115
frame:373	1	object:1	84	115
frame:374	1	object:1	84	115
frame:375	1	object:1	84	115
frame:376	1	object:1	84	115
frame:377	1	object:1	84	115
frame:378	1	object:1	84	115
frame:379	1	object:1	84	115
frame:380	1	object:1	84	115
frame:381	1	object:1	84	115
frame:382	1	object:1	84	115
frame:383	1	object:1	83	115
frame:384	1	object:1	83	115
frame:385	1	object:1	83	115
frame:386	1	object:1	83	115
frame:387	1	object:1	84	114
frame:388	1	object:1	86	114
frame:389	1	object:1	88	114
frame:390	1	object:1	88	114
frame:391	1	object:1	88	114
frame:392	1	object:1	88	114
frame:393	1	object:1	88	115
frame:394	1	object:1	87	115
frame:395	1	object:1	87	115
frame:396	1	object:1	87	115
frame:397	1	object:1	86	114
frame:398	1	object:1	86	114
frame:399	1	object:1	85	114
frame:400	1	object:1	85	114
frame:401	1	object:1	85	114
frame:402	1	object:1	85	114
frame:403	1	object:1	85	114
frame:404	1	object:1	85	114
frame:405	1	object:1	86	114
frame:406	1	object:1	87	114
frame:407	1	object:1	87	114
frame:408	1	object:1	88	114
frame:409	1	object:1	88	114
frame:410	1	object:1	88	114
frame:411	1	object:1	87	114
frame:412	1	object:1	87	114
frame:413	1	object:1	87	114
frame:414	1	object:1	87	114
frame:415	1	object:1	86	114
frame:416	1	object:1	86	114
frame:417	1	object:1	86	114
frame:418	1	object:1	86	114
frame:419	1	object:1	86	114
frame:420	1	object:1	87	114
frame:421	1	object:1	88	114
frame:422	1	object:1	88	114
frame:423	1	object:1	89	114
frame:424	1	object:1	89	114
frame:425	1	object:1	89	114
frame:426	1	object:1	89	114
frame:427	1	object:1	89	114
frame:428	1	object:1	89	114
frame:429	1	object:1	89	114
frame:430	1	object:1	88	114
frame:431	1	object:1	88	114
frame:432	1	object:1	88	114
frame:433	1	object:1	88	114
frame:434	1	object:1	88	114
frame:435	1	object:1	88	114
frame:436	1	object:1	89	114
frame:437	1	object:1	90	114
frame:438	1	object:1	90	114
frame:439	1	object:1	90	114
frame:440	1	object:1	91	115
frame:441	1	object:1	91	115
frame:442	1	object:1	91	115
frame:443	1	object:1	91	115
frame:444	1	object:1	91	115
frame:445	1	object:1	91	115
frame:446	1	object:1	90	115
frame:447	1	object:1	90	115
frame:448	1	object:1	90	115
frame:449	1	object:1	90	115
frame:450	1	object:1	90	115
frame:451	1	object:1	90	115
frame:452	1	object:1	91	115
frame:453	1	object:1	91	115
frame:454	1	object:1	91	115
frame:455	1	object:1	91	115
frame:456	1	object:1	92	115
frame:457	1	object:1	92	115
frame:458	1	object:1	92	115
frame:459	1	object:1	92	115
frame:460	1	object:1	93	115
frame:461	1	object:1	93	115
frame:462	1	object:1	92	115
frame:463	1	object:1	92	115
frame:464	1	object:1	92	115
frame:465	1	object:1	92	115
frame:466	1	object:1	92	115
frame:467	1	object:1	92	115
frame:468	1	object:1	92	115
frame:469	1	object:1	93	115
frame:470	1	object:1	93	115
frame:471	1	object:1	93	115
frame:472	1	object:1	93	115
frame:473	1	object:1	94	115
frame:474	1	object:1	94	115
frame:475	1	object:1	94	115
frame:476	1	object:1	94	115
frame:477	1	object:1	94	115
frame:478	1	object:1	94	115
frame:479	1	object:1	94	115
frame:480	1	object:1	94	115
frame:481	1	object:1	94	115
frame:482	1	object:1	94	115
frame:483	1	object:1	94	115
frame:484	1	object:1	94	115
frame:485	1	object:1	94	115
frame:486	1	object:1	95	115
frame:487	1	object:1	95	115
frame:488	1	object:1	95	116
frame:489	1	object:1	95	116
frame:490	1	object:1	95	116
frame:491	1	object:1	95	116
frame:492	1	object:1	95	116
frame:493	1	object:1	95	116
frame:494	1	object:1	95	116
frame:495	1	object:1	95	116
frame:496	1	object:1	95	116
frame:497	1	object:1	95	116
frame:498	1	object:1	95	116
frame:499	1	object:1	95	116
frame:500	1	object:1	95	116
frame:501	1	object:1	95	116
frame:502	1	object:1	96	116
frame:503	1	object:1	96	116
frame:504	1	object:1	97	116
frame:505	1	object:1	98	116
frame:506	1	object:1	99	116
frame:507	1	object:1	99	116
frame:508	1	object:1	99	116
frame:509	1	object:1	100	116
frame:510	1	object:1	100	116
frame:511	1	object:1	100	116
frame:512	1	object:1	100	116
frame:513	1	object:1	100	117
frame:514	1	object:1	100	117
frame:515	1	object:1	100	117
frame:516	1	object:1	100	116
frame:517	1	object:1	100	116
frame:518	1	object:1	100	116
frame:519	1	object:1	101	116
frame:520	1	object:1	101	116
frame:521	1	object:1	101	116
frame:522	1	object:1	101	116
frame:523	1	object:1	101	116
frame:524	1	object:1	101	116
frame:525	1	object:1	101	116
frame:526	1	object:1	101	116
frame:527	1	object:1	101	116
frame:528	1	object:1	101	116
frame:529	1	object:1	101	116
frame:530	1	object:1	101	116
frame:531	1	object:1	101	116
frame:532	1	object:1	101	116
frame:533	1	object:1	101	116
frame:534	1	object:1	101	115
frame:535	1	object:1	101	115
frame:536	1	object:1	102	115
frame:537	1	object:1	102	115
frame:538	1	object:1	102	115
frame:539	1	object:1	102	115
frame:540	1	object:1	102	115
frame:541	1	object:1	102	115
frame:542	1	object:1	102	115
frame:543	1	object:1	103	116
frame:544	1	object:1	103	115
frame:545	1	object:1	103	115
frame:546	1	object:1	104	116
frame:547	1	object:1	104	116
frame:548	1	object:1	104	116
frame:549	1	object:1	104	116
frame:550	1	object:1	104	116
frame:551	1	object:1	104	116
frame:552	1	object:1	104	116
frame:553	1	object:1	104	116
frame:554	1	object:1	104	116
frame:555	1	object:1	104	116
frame:556	1	object:1	104	116
frame:557	1	object:1	104	116
frame:558	1	object:1	105	116
frame:559	1	object:1	105	116
frame:560	1	object:1	105	116
frame:561	1	object:1	105	116
frame:562	1	object:1	105	116
frame:563	1	object:1	105	116
frame:564	1	object:1	105	116
frame:565	1	object:1	105	116
frame:566	1	object:1	105	116
frame:567	1	object:1	105	116
frame:568	1	object:1	105	116
frame:569	1	object:1	106	116
frame:570	1	object:1	106	116
frame:571	1	object:1	106	116
frame:572	1	object:1	106	116
frame:573	1	object:1	106	116
frame:574	1	object:1	106	116
frame:575	1	object:1	106	116
frame:576	1	object:1	106	116
frame:577	1	object:1	106	116
frame:578	1	object:1	106	116
frame:579	1	object:1	106	116
frame:580	1	object:1	106	116
frame:581	1	object:1	106	116
frame:582	1	object:1	106	117
frame:583	1	object:1	106	117
frame:584	1	object:1	106	117
frame:585	1	object:1	106	117
frame:586	1	object:1	106	117
frame:587	1	object:1	106	117
frame:588	1	object:1	106	117
frame:589	1	object:1	106	117
frame:590	1	object:1	106	117
frame:591	1	object:1	106	117
frame:592	1	object:1	106	117
frame:593	1	object:1	106	117
frame:594	1	object:1	107	117
frame:595	1	object:1	107	117
frame:596	1	object:1	107	117
frame:597	1	object:1	107	117
frame:598	1	object:1	107	117
frame:599	1	object:1	107	117
frame:600	1	object:1	107	117
frame:601	1	object:1	108	117
frame:602	1	object:1	108	117
frame:603	1	object:1	108	118
frame:604	1	object:1	108	118
frame:605	1	object:1	108	118
frame:606	1	object:1	108	118
frame:607	1	object:1	108	118
frame:608	1	object:1	109	118
frame:609	1	object:1	109	118
frame:610	1	object:1	109	118
frame:611	1	object:1	109	118
frame:612	1	object:1	109	118
frame:613	1	object:1	109	118
frame:614	1	object:1	109	117
frame:615	1	object:1	109	117
frame:616	1	object:1	108	117
frame:617	1	object:1	108	117
frame:618	1	object:1	108	117
frame:619	1	object:1	108	117
frame:620	1	object:1	108	117
frame:621	1	object:1	109	117
frame:622	1	object:1	109	117
frame:623	1	object:1	109	118
frame:624	1	object:1	109	118
frame:625	1	object:1	109	118
frame:626	1	object:1	109	118
frame:627	1	object:1	109	118
frame:628	1	object:1	110	118
frame:629	1	object:1	109	118
frame:630	1	object:1	109	117
frame:631	1	object:1	110	119
frame:632	1	object:1	110	119
frame:633	1	object:1	110	119
frame:634	1	object:1	111	120
frame:635	1	object:1	111	120
frame:636	1	object:1	111	120
frame:637	1	object:1	111	120
frame:638	1	object:1	111	120
frame:639	1	object:1	111	120
frame:640	1	object:1	111	120
frame:641	1	object:1	111	120
frame:642	1	object:1	111	120
frame:643	1	object:1	110	121
frame:644	1	object:1	110	121
frame:645	1	object:1	110	121
frame:646	1	object:1	110	120
frame:647	1	object:1	110	120
frame:648	1	object:1	110	120
frame:649	1	object:1	110	120
frame:650	1	object:1	109	121
frame:651	1	object:1	109	121
frame:652	1	object:1	109	121
frame:653	1	object:1	110	121
frame:654	1	object:1	110	121
frame:655	1	object:1	110	121
frame:656	1	object:1	110	122
frame:657	1	object:1	110	122
frame:658	1	object:1	111	122
frame:659	1	object:1	111	122
frame:660	1	object:1	111	122
frame:661	1	object:1	110	121
frame:662	1	object:1	110	120
frame:663	1	object:1	109	120
frame:664	1	object:1	109	120
frame:665	1	object:1	109	120
frame:666	1	object:1	109	120
frame:667	1	object:1	109	120
frame:668	1	object:1	109	121
frame:669	1	object:1	109	121
frame:670	1	object:1	109	121
frame:671	1	object:1	109	121
frame:672	1	object:1	109	121
frame:673	1	object:1	109	121
frame:674	1	object:1	109	122
frame:675	1	object:1	109	122
frame:676	1	object:1	109	122
frame:677	1	object:1	109	121
frame:678	1	object:1	109	121
frame:679	1	object:1	109	121
frame:680	1	object:1	109	121
frame:681	1	object:1	109	121
frame:682	1	object:1	108	121
frame:683	1	object:1	109	121
frame:684	1	object:1	109	121
frame:685	1	object:1	109	122
frame:686	1	object:1	109	122
frame:687	1	object:1	109	122
frame:688	1	object:1	109	122
frame:689	1	object:1	110	122
frame:690	1	object:1	110	122
frame:691	1	object:1	110	122
frame:692	1	object:1	110	122
frame:693	1	object:1	110	121
frame:694	1	object:1	110	120
frame:695	1	object:1	110	120
frame:696	1	object:1	110	120
frame:697	1	object:1	111	120
frame:698	1	object:1	111	120
frame:699	1	object:1	111	120
frame:700	1	object:1	111	120
frame:701	1	object:1	111	121
frame:702	1	object:1	111	121
frame:703	1	object:1	111	121
frame:704	1	object:1	111	121
frame:705	1	object:1	111	121
frame:706	1	object:1	111	121
frame:707	1	object:1	111	122
frame:708	1	object:1	111	121
frame:709	1	object:1	110	121
frame:710	1	object:1	108	120
frame:711	1	object:1	108	120
frame:712	1	object:1	108	121
frame:713	1	object:1	108	121
frame:714	1	object:1	107	120
frame:715	1	object:1	107	120
frame:716	1	object:1	107	120
frame:717	1	object:1	107	120
frame:718	1	object:1	107	120
frame:719	1	object:1	108	121
frame:720	1	object:1	107	121
frame:721	1	object:1	107	121
frame:722	1	object:1	107	121
frame:723	1	object:1	108	121
frame:724	1	object:1	108	121
frame:725	1	object:1	108	120
frame:726	1	object:1	108	120
frame:727	1	object:1	108	119
frame:728	1	object:1	108	119
frame:729	1	object:1	108	119
frame:730	1	object:1	108	119
frame:731	1	object:1	108	119
frame:732	1	object:1	108	120
frame:733	1	object:1	108	120
frame:734	1	object:1	108	120
frame:735	1	object:1	109	120
frame:736	1	object:1	109	120
frame:737	1	object:1	109	120
frame:738	1	object:1	109	120
frame:739	1	object:1	109	120
frame:740	1	object:1	109	120
frame:741	1	object:1	109	120
frame:742	1	object:1	109	120
frame:743	1	object:1	109	119
frame:744	1	object:1	110	119
frame:745	1	object:1	110	119
frame:746	1	object:1	110	119
frame:747	1	object:1	110	119
frame:748	1	object:1	110	120
frame:749	1	object:1	110	120
frame:750	1	object:1	110	120
frame:751	1	object:1	110	120
frame:752	1	object:1	110	120
frame:753	1	object:1	110	120
frame:754	1	object:1	110	120
frame:755	1	object:1	110	120
frame:756	1	object:1	110	120
frame:757	1	object:1	110	120
frame:758	1	object:1	110	120
frame:759	1	object:1	110	119
frame:760	1	object:1	110	119
frame:761	1	object:1	109	119
frame:762	1	object:1	109	119
frame:763	1	object:1	109	119
frame:764	1	object:1	109	119
frame:765	1	object:1	109	119
frame:766	1	object:1	109	119
frame:767	1	object:1	109	120
frame:768	1	object:1	109	120
frame:769	1	object:1	109	120
frame:770	1	object:1	109	120
frame:771	1	object:1	109	120
frame:772	1	object:1	109	120
frame:773	1	object:1	109	119
frame:774	1	object:1	109	119
frame:775	1	object:1	108	119
frame:776	1	object:1	108	120
frame:777	1	object:1	108	120
frame:778	1	object:1	109	120
frame:779	1	object:1	109	120
frame:780	1	object:1	109	120
frame:781	1	object:1	109	119
frame:782	1	object:1	109	119
frame:783	1	object:1	109	118
frame:784	1	object:1	109	118
frame:785	1	object:1	109	118
frame:786	1	object:1	109	118
frame:787	1	object:1	109	118
frame:788	1	object:1	108	118
frame:789	1	object:1	108	118
frame:790	1	object:1	108	117
frame:791	1	object:1	108	117
frame:792	1	object:1	108	117
frame:793	1	object:1	108	117
frame:794	1	object:1	108	117
frame:795	1	object:1	108	117
frame:796	1	object:1	108	117
frame:797	1	object:1	108	117
frame:798	1	object:1	108	117
frame:799	1	object:1	108	118
frame:800	1	object:1	108	118
frame:801	1	object:1	108	118
frame:802	1	object:1	108	118
frame:803	1	object:1	109	118
frame:804	1	object:1	108	118
frame:805	1	object:1	108	117
frame:806	1	object:1	108	117
frame:807	1	object:1	108	116
frame:808	1	object:1	108	116
frame:809	1	object:1	108	116
frame:810	1	object:1	108	116
frame:811	1	object:1	108	116
frame:812	1	object:1	108	117
frame:813	1	object:1	108	117
frame:814	1	object:1	108	117
frame:815	1	object:1	108	117
frame:816	1	object:1	108	117
frame:817	1	object:1	108	117
frame:818	1	object:1	108	117
frame:819	1	object:1	108	117
frame:820	1	object:1	108	117
frame:821	1	object:1	107	117
frame:822	1	object:1	107	117
frame:823	1	object:1	106	117
frame:824	1	object:1	105	117
frame:825	1	object:1	105	117
frame:826	1	object:1	105	117
frame:827	1	object:1	105	117
frame:828	1	object:1	105	117
frame:829	1	object:1	105	117
frame:830	1	object:1	105	117
frame:831	1	object:1	105	118
frame:832	1	object:1	105	118
frame:833	1	object:1	105	118
frame:834	1	object:1	105	118
frame:835	1	object:1	105	118
frame:836	1	object:1	106	118
frame:837	1	object:1	106	118
frame:838	1	object:1	106	118
frame:839	1	object:1	106	118
frame:840	1	object:1	106	117
frame:841	1	object:1	106	117
frame:842	1	object:1	106	117
frame:843	1	object:1	106	117
frame:844	1	object:1	106	117
frame:845	1	object:1	106	117
frame:846	1	object:1	106	117
frame:847	1	object:1	107	117
frame:848	1	object:1	107	117
frame:849	1	object:1	107	117
frame:850	1	object:1	107	117
frame:851	1	object:1	107	118
frame:852	1	object:1	107	117
frame:853	1	object:1	107	117
frame:854	1	object:1	107	117
frame:855	1	object:1	107	116
frame:856	1	object:1	107	116
frame:857	1	object:1	107	116
frame:858	1	object:1	107	116
frame:859	1	object:1	107	117
frame:860	1	object:1	107	117
frame:861	1	object:1	107	117
frame:862	1	object:1	107	117
frame:863	1	object:1	107	117
frame:864	1	object:1	107	117
frame:865	1	object:1	107	117
frame:866	1	object:1	107	117
frame:867	1	object:1	107	117
frame:868	1	object:1	107	117
frame:869	1	object:1	107	117
frame:870	1	object:1	107	117
frame:871	1	object:1	107	116
frame:872	1	object:1	107	116
frame:873	1	object:1	107	116
frame:874	1	object:1	107	116
frame:875	1	object:1	107	116
frame:876	1	object:1	107	116
frame:877	1	object:1	107	117
frame:878	1	object:1	107	117
frame:879	1	object:1	107	117
frame:880	1	object:1	107	117
frame:881	1	object:1	107	117
frame:882	1	object:1	107	117
frame:883	1	object:1	107	117
frame:884	1	object:1	107	117
frame:885	1	object:1	107	117
frame:886	1	object:1	107	116
frame:887	1	object:1	107	116
frame:888	1	object:1	107	116
frame:889	1	object:1	107	116
frame:890	1	object:1	107	116
frame:891	1	object:1	107	116
frame:892	1	object:1	107	116
frame:893	1	object:1	107	116
frame:894	1	object:1	107	116
frame:895	1	object:1	107	117
frame:896	1	object:1	107	117
frame:897	1	object:1	107	117
frame:898	1	object:1	107	117
frame:899	1	object:1	107	117
frame:900	1	object:1	107	117
frame:901	1	object:1	107	117
frame:902	1	object:1	106	116
frame:903	1	object:1	106	116
frame:904	1	object:1	106	116
frame:905	1	object:1	106	117
frame:906	1	object:1	106	117
frame:907	1	object:1	106	117
frame:908	1	object:1	106	117
frame:909	1	object:1	105	117
frame:910	1	object:1	105	117
frame:911	1	object:1	105	117
frame:912	1	object:1	105	117
frame:913	1	object:1	105	117
frame:914	1	object:1	105	117
frame:915	1	object:1	105	117
frame:916	1	object:1	105	117
frame:917	1	object:1	105	117
frame:918	1	object:1	105	117
frame:919	1	object:1	105	116
frame:920	1	object:1	105	117
frame:921	1	object:1	105	117
frame:922	1	object:1	105	117
frame:923	1	object:1	105	117
frame:924	1	object:1	105	117
frame:925	1	object:1	105	117
frame:926	1	object:1	105	117
frame:927	1	object:1	105	117
frame:928	1	object:1	105	118
frame:929	1	object:1	105	118
frame:930	1	object:1	105	118
