0	data7	399	1	
frame:166	1	object:1	108	70
frame:167	1	object:1	107	68
frame:168	1	object:1	105	66
frame:169	1	object:1	103	65
frame:170	1	object:1	102	64
frame:171	1	object:1	101	63
frame:172	1	object:1	99	62
frame:173	1	object:1	97	60
frame:174	1	object:1	96	59
frame:175	1	object:1	94	58
frame:176	1	object:1	93	57
frame:177	1	object:1	91	56
frame:178	1	object:1	89	54
frame:179	1	object:1	88	55
frame:180	1	object:1	90	61
frame:181	1	object:1	92	65
frame:182	1	object:1	92	65
frame:183	1	object:1	91	64
frame:184	1	object:1	89	63
frame:185	1	object:1	87	62
frame:186	1	object:1	86	61
frame:187	1	object:1	84	59
frame:188	1	object:1	83	58
frame:189	1	object:1	82	57
frame:190	1	object:1	80	56
frame:191	1	object:1	79	55
frame:192	1	object:1	78	54
frame:193	1	object:1	77	53
frame:194	1	object:1	75	52
frame:195	1	object:1	75	54
frame:196	1	object:1	79	65
frame:197	1	object:1	84	72
frame:198	1	object:1	86	72
frame:199	1	object:1	84	71
frame:200	1	object:1	82	69
frame:201	1	object:1	81	69
frame:202	1	object:1	79	67
frame:203	1	object:1	78	66
frame:204	1	object:1	76	65
frame:205	1	object:1	74	64
frame:206	1	object:1	72	62
frame:207	1	object:1	70	61
frame:208	1	object:1	69	60
frame:209	1	object:1	67	60
frame:210	1	object:1	66	59
frame:211	1	object:1	66	60
frame:212	1	object:1	71	68
frame:213	1	object:1	77	73
frame:214	1	object:1	82	73
frame:215	1	object:1	83	72
frame:216	1	object:1	81	71
frame:217	1	object:1	79	70
frame:218	1	object:1	78	69
frame:219	1	object:1	76	69
frame:220	1	object:1	74	67
frame:221	1	object:1	73	67
frame:222	1	object:1	71	66
frame:223	1	object:1	70	65
frame:224	1	object:1	68	64
frame:225	1	object:1	66	63
frame:226	1	object:1	65	62
frame:227	1	object:1	67	64
frame:228	1	object:1	78	72
frame:229	1	object:1	92	78
frame:230	1	object:1	100	77
frame:231	1	object:1	98	77
frame:232	1	object:1	95	76
frame:233	1	object:1	93	75
frame:234	1	object:1	91	74
frame:235	1	object:1	89	73
frame:236	1	object:1	87	73
frame:237	1	object:1	85	72
frame:238	1	object:1	83	71
frame:239	1	object:1	81	70
frame:240	1	object:1	79	70
frame:241	1	object:1	77	69
frame:242	1	object:1	74	68
frame:243	1	object:1	74	69
frame:244	1	object:1	74	72
frame:245	1	object:1	73	74
frame:246	1	object:1	73	74
frame:247	1	object:1	73	74
frame:248	1	object:1	72	73
frame:249	1	object:1	72	73
frame:250	1	object:1	72	72
frame:251	1	object:1	71	72
frame:252	1	object:1	70	72
frame:253	1	object:1	68	71
frame:254	1	object:1	67	70
frame:255	1	object:1	66	70
frame:256	1	object:1	64	69
frame:257	1	object:1	63	68
frame:258	1	object:1	61	68
frame:259	1	object:1	60	67
frame:260	1	object:1	58	67
frame:261	1	object:1	61	69
frame:262	1	object:1	76	79
frame:263	1	object:1	91	85
frame:264	1	object:1	72	75
frame:265	1	object:1	70	75
frame:266	1	object:1	68	74
frame:267	1	object:1	68	75
frame:268	1	object:1	73	78
frame:269	1	object:1	78	82
frame:270	1	object:1	82	83
frame:271	1	object:1	83	83
frame:272	1	object:1	82	82
frame:273	1	object:1	82	82
frame:274	1	object:1	81	81
frame:275	1	object:1	80	81
frame:276	1	object:1	80	80
frame:277	1	object:1	80	81
frame:278	1	object:1	82	84
frame:279	1	object:1	83	87
frame:280	1	object:1	84	87
frame:281	1	object:1	81	86
frame:282	1	object:1	81	85
frame:283	1	object:1	80	85
frame:284	1	object:1	78	84
frame:285	1	object:1	77	83
frame:286	1	object:1	75	83
frame:287	1	object:1	74	82
frame:288	1	object:1	73	81
frame:289	1	object:1	71	81
frame:290	1	object:1	70	80
frame:291	1	object:1	68	80
frame:292	1	object:1	67	79
frame:293	1	object:1	68	80
frame:294	1	object:1	77	82
frame:295	1	object:1	86	84
frame:296	1	object:1	90	84
frame:297	1	object:1	89	83
frame:298	1	object:1	88	83
frame:299	1	object:1	87	82
frame:300	1	object:1	85	82
frame:301	1	object:1	84	81
frame:302	1	object:1	82	81
frame:303	1	object:1	81	80
frame:304	1	object:1	80	79
frame:305	1	object:1	78	79
frame:306	1	object:1	77	78
frame:307	1	object:1	76	78
frame:308	1	object:1	74	77
frame:309	1	object:1	75	78
frame:310	1	object:1	79	84
frame:311	1	object:1	84	87
frame:312	1	object:1	86	87
frame:313	1	object:1	86	86
frame:314	1	object:1	86	86
frame:315	1	object:1	85	85
frame:316	1	object:1	85	85
frame:317	1	object:1	84	84
frame:318	1	object:1	83	83
frame:319	1	object:1	82	83
frame:320	1	object:1	82	82
frame:321	1	object:1	80	81
frame:322	1	object:1	79	81
frame:323	1	object:1	78	80
frame:324	1	object:1	77	79
frame:325	1	object:1	77	80
frame:326	1	object:1	85	83
frame:327	1	object:1	92	85
frame:328	1	object:1	94	85
frame:329	1	object:1	93	85
frame:330	1	object:1	92	84
frame:331	1	object:1	90	83
frame:332	1	object:1	89	83
frame:333	1	object:1	88	83
frame:334	1	object:1	87	81
frame:335	1	object:1	86	81
frame:336	1	object:1	84	80
frame:337	1	object:1	84	79
frame:338	1	object:1	83	79
frame:339	1	object:1	81	78
frame:340	1	object:1	80	77
frame:341	1	object:1	80	78
frame:342	1	object:1	82	83
frame:343	1	object:1	84	86
frame:344	1	object:1	86	86
frame:345	1	object:1	86	85
frame:346	1	object:1	84	85
frame:347	1	object:1	83	84
frame:348	1	object:1	82	83
frame:349	1	object:1	81	83
frame:350	1	object:1	80	82
frame:351	1	object:1	79	81
frame:352	1	object:1	78	81
frame:353	1	object:1	77	80
frame:354	1	object:1	75	79
frame:355	1	object:1	74	78
frame:356	1	object:1	73	78
frame:357	1	object:1	74	78
frame:358	1	object:1	81	80
frame:359	1	object:1	88	82
frame:360	1	object:1	93	83
frame:361	1	object:1	94	82
frame:362	1	object:1	92	81
frame:363	1	object:1	92	80
frame:364	1	object:1	90	80
frame:365	1	object:1	89	79
frame:366	1	object:1	88	78
frame:367	1	object:1	87	78
frame:368	1	object:1	85	77
frame:369	1	object:1	85	76
frame:370	1	object:1	83	76
frame:371	1	object:1	82	75
frame:372	1	object:1	81	74
frame:373	1	object:1	81	75
frame:374	1	object:1	84	80
frame:375	1	object:1	87	83
frame:376	1	object:1	91	82
frame:377	1	object:1	91	82
frame:378	1	object:1	92	81
frame:379	1	object:1	92	81
frame:380	1	object:1	91	79
frame:381	1	object:1	90	78
frame:382	1	object:1	90	78
frame:383	1	object:1	90	77
frame:384	1	object:1	89	76
frame:385	1	object:1	87	75
frame:386	1	object:1	87	74
frame:387	1	object:1	86	73
frame:388	1	object:1	85	73
frame:389	1	object:1	86	73
frame:390	1	object:1	93	77
frame:391	1	object:1	100	79
frame:392	1	object:1	101	79
frame:393	1	object:1	100	79
frame:394	1	object:1	99	78
frame:395	1	object:1	98	77
frame:396	1	object:1	98	76
frame:397	1	object:1	97	76
frame:398	1	object:1	97	75
